mata_pelajaran,jam_belajar,nilai_ujian_sebelumnya,jam_tidur,tingkat_ekonomi,tingkat_motivasi,pertemanan,nilai_ujian_rendah_flag,nilai_akhir
IPS,3.639300350994527,56.46840736982623,8.713611395942808,1,5,5,0,61.99371221145013
Seni,4.593774702547174,77.71074878872753,5.714469622841339,4,2,1,0,81.64320082275597
Agama,3.963146025387336,42.72240520489515,4.123927786933125,4,1,4,0,43.44659949656871
Matematika,5.8801678497953525,67.32669416499493,4.762607206695999,5,5,4,0,72.36516237158364
Matematika,1.5293951067913771,57.2135642538617,6.086898264534894,2,1,2,0,58.79709555974765
Matematika,5.494065740446676,67.60533159572368,6.9416465414762705,2,5,2,0,77.41438889024046
Matematika,8.462686378191615,71.51869148235963,6.544775906960216,3,1,3,0,78.19804731350443
Matematika,7.472052217467396,68.523276009474,6.232179781174595,1,2,5,0,75.6109978103942
IPA,3.766693756053056,66.00772902902581,7.1153775858655015,2,2,4,0,70.88594623673745
Agama,5.989203552329968,72.4837387765428,6.2546913362755,3,2,1,0,77.0635683323331
Seni,5.60113094567981,96.24855958437486,5.95550068718464,4,2,4,0,100.0
IPS,7.9387841263242755,89.10829040231405,7.344784824223391,2,5,4,0,100.0
IPS,0.0,64.93424616373038,7.172670982962348,1,4,4,0,71.59669216100677
Agama,7.2257347378703285,80.87524305068767,8.523882261925298,5,4,2,0,88.74132025106954
Agama,4.464964654472258,80.14017446150754,10.0,5,3,5,0,81.5216916497209
IPS,3.5135421210991646,64.31395441624653,4.0,2,4,5,0,67.73213802086235
IPS,3.456395942410749,69.52347361595082,7.778859630380785,5,3,4,0,76.70447647824847
IPA,2.40018736757744,78.0627413742489,7.238515912846707,3,2,5,0,83.98724925612922
Bahasa,3.7717631850521283,59.04488148738039,8.917341138015242,1,1,3,0,61.04629871021527
Seni,2.840531892137209,66.39105341829917,6.239059693212169,4,4,2,0,73.62420597541633
Matematika,5.360434341014637,67.03479260912084,6.434490589105315,1,4,2,0,74.55447760380453
Bahasa,6.179875264656761,65.95480057413218,5.062930381324886,4,2,5,0,68.6450942712719
Agama,4.486853180723276,65.36448961443108,8.537704926783752,5,2,4,0,69.7399269266194
IPS,7.99944641251233,76.63275432104032,7.204002910973163,3,4,4,0,87.91132880899195
Bahasa,3.9031574290861233,70.39734626917863,8.689534516860094,4,2,4,0,74.1115245485309
Seni,4.382275155206814,79.59004906365135,6.353805130516314,5,4,5,0,88.98414597042286
Agama,4.0541187141431525,100.0,5.992259305375947,4,1,4,0,100.0
Matematika,6.19723774782879,61.97458575657714,8.090823616283696,2,1,5,0,67.38598603150824
Matematika,6.399147005703777,73.26532456277377,6.4921239051087305,1,3,1,0,77.97223299609826
Seni,5.990733767942194,77.6287155145118,7.946884629679562,3,4,5,0,84.06496131680821
Seni,4.751782692125061,86.37904722055214,7.766323517786507,5,1,3,0,91.40505548981648
IPS,2.318754281844222,76.51682635572158,7.160347098105898,3,1,4,0,81.42874575858569
Matematika,4.361118838378987,53.607238466869205,6.088689356541901,1,5,4,0,60.154550761117285
Agama,7.9562794278010625,60.06373236235717,7.536620128889344,4,1,2,0,66.51658546061019
Bahasa,7.026475774869972,72.19683930501927,5.861771732423438,4,3,5,0,78.55836265606005
Agama,5.588100793373441,59.637118422438554,7.146605332837096,3,1,1,0,63.64617147913026
IPA,4.231095885763113,47.853567077979505,9.524205642643077,4,2,4,0,49.41925437847492
IPA,4.972763045330951,57.904230343889324,8.8601190697374,4,5,2,0,65.13368419768386
Seni,4.239991521928571,57.98555574675926,6.23755225599746,4,4,5,0,66.50772214516091
IPS,7.386103376167093,54.85944222731008,7.408950266263605,2,3,2,0,63.05023711555691
IPA,3.3220660032131692,100.0,6.195298375097219,5,1,1,0,100.0
Matematika,6.847338564593954,74.72943146371286,7.422613027961551,5,4,5,0,87.7157438587436
Agama,3.9415948566824657,71.73353335266475,5.6250204525811265,1,1,4,0,72.13570084516134
Agama,7.641853660723983,83.79258838066586,6.016382457622498,4,5,5,0,93.28444829672249
Seni,5.853551847616013,96.97433811447524,9.810670138007232,3,4,4,0,100.0
Bahasa,3.5012252001102624,75.80006702932042,7.199011225657655,4,2,3,0,81.86822484696987
Seni,4.381375172995986,85.26327607248435,6.326141766671567,1,2,4,0,90.28767385746833
Bahasa,6.423281213446653,62.46970762092315,4.0,4,4,2,0,65.08525930725472
Seni,4.001714352851881,56.40537793742993,7.2514223268832705,2,2,1,0,61.505327694758904
Seni,5.044272970762412,83.63774686290967,10.0,1,3,5,0,86.20679141654342
Seni,3.9741116617021115,83.35043480434635,6.1444526147659255,5,5,3,0,91.89835608267842
Bahasa,8.518234296497093,81.9430659592777,6.423448083951912,5,3,3,0,91.87698151415792
Bahasa,8.86214378590266,71.8837717114725,7.071757402611519,2,4,3,0,82.3651953620628
Seni,7.9262479067834475,58.306894349396615,6.0503982386830355,5,3,2,0,67.28987382262791
IPA,4.751252069732335,62.791634345320155,10.0,2,5,4,0,65.48288888763712
IPS,4.194494706586063,87.32607510865834,8.47072154269663,5,5,3,0,93.24278011113442
IPS,3.4416728409717408,61.13705802204865,8.044084084238708,5,4,1,0,67.97095227518123
IPS,8.071442581606211,72.79379013042646,10.0,4,3,1,0,77.0159846042014
Bahasa,6.861447421402338,58.43657286257897,9.558346461363044,1,5,5,0,65.656749963992
Bahasa,6.957521763014681,67.13229981525477,7.117863303790277,5,4,1,0,77.28200608096998
IPA,4.500144126238216,53.791858474034434,6.581299249185559,1,5,4,0,61.167161288194656
IPS,1.4842050314841835,68.88097476985186,6.566229460913543,1,1,4,0,71.31041202360956
IPS,1.9440847809184736,62.8369346704582,6.1869427279116875,5,1,3,0,66.55014665326205
Seni,5.115268125805019,44.40177150944511,6.671447385197231,1,5,4,0,52.77431314907553
Bahasa,3.9546514872673293,79.82243756858855,6.2325528186718095,2,4,4,0,86.85125034869122
IPS,3.724597411214737,79.13972188487124,5.310789808068363,3,1,3,0,83.17416604728965
Agama,5.690296747457248,70.84196359919719,4.0,2,5,5,0,76.47525310031203
IPA,7.027319659718984,53.13754869441475,8.568493745930303,5,2,4,0,57.59892415585164
Agama,3.597545862806501,53.34493107045246,4.0,2,3,4,0,54.33631671743946
Agama,2.3887806286876443,100.0,7.53234115932321,3,5,2,0,100.0
IPA,3.6450576490445465,30.668764539698174,8.45321934077356,2,1,5,0,32.37106454948404
Agama,2.912072074896135,53.64059503732291,7.660080266205779,1,5,3,0,59.36644653729165
IPS,6.185665231851978,100.0,6.777960943137399,5,4,2,0,100.0
Bahasa,4.991782491580157,100.0,7.324885639730385,1,1,2,0,100.0
IPA,8.76097845647112,95.48705682251398,6.347627898050402,1,4,5,0,100.0
Seni,6.469370239276524,77.97772445996672,6.86099605954421,5,4,4,0,90.3486793460514
Agama,8.62771227399633,60.45376105669061,6.527858592449158,5,4,3,0,72.26800296284215
IPA,2.1922492801847686,44.76037128992052,5.96936994470589,4,5,5,0,52.081033629476664
Matematika,0.0,76.09224928139393,8.783957528789223,3,1,2,0,75.99715247108618
Matematika,5.4859840568708025,58.55423305665294,8.306893443210026,1,4,1,0,65.08409122366788
Bahasa,5.246440481984214,91.77433366589857,6.775196395985788,1,2,3,0,95.95542628596141
IPS,4.7544291709041255,42.19757863939121,7.07140938436062,5,3,1,0,50.15131840222293
Bahasa,5.19159345125929,73.00637990483492,5.880079752146624,5,5,4,0,82.4130822762674
Bahasa,2.7519476305387833,83.93116714866258,7.540669711589218,2,2,5,0,87.91588984910031
Bahasa,6.126357395768901,85.18991693050171,6.84407183980207,1,1,4,0,89.12266164025175
Bahasa,6.472386480204675,82.5044438956063,6.504834934946219,1,3,5,0,89.20296340038928
Seni,2.600502565993785,75.1069188546939,7.384800231317274,5,4,2,0,82.48600017380761
Seni,4.2927271583014175,71.9158056060907,7.127190000864649,1,2,4,0,78.49795857840746
IPA,4.416272301720478,83.61962883429379,5.730394800825829,3,2,1,0,85.30125360603152
Matematika,3.658378195679442,75.1092049544717,8.349304479743799,4,4,2,0,81.25625645325077
Bahasa,2.6777752197335567,75.59248608753035,8.477837180686079,5,4,5,0,81.57976744148837
IPA,5.025009982050849,70.51564719491849,5.978698358178351,5,2,2,0,76.49644347822435
Matematika,5.521611041328597,64.22343952956098,10.0,1,1,1,0,64.43496774871649
Agama,3.7796357824714093,49.7509167577705,5.582710099464261,4,5,3,0,55.83274733004967
IPS,2.818422804487085,52.33873798853023,7.923691301484544,4,1,5,0,57.53199453219969
Seni,5.821114490082746,64.25195147743243,7.843942691984751,5,1,3,0,70.33633614671677
Agama,3.4653590495286895,68.19245604240608,8.0804201076675,5,5,2,0,75.4597898054688
Matematika,4.381588972801588,55.48465898808083,9.563852025396613,5,1,4,0,57.82040835479077
Agama,4.12784674368356,54.36396595980874,6.589110318049576,3,3,5,0,62.379820714388934
IPS,7.491417328339322,64.53087592153369,7.063639638443819,1,4,2,0,72.45104654472735
Matematika,3.557139071892764,83.53087370189057,7.637095586385927,3,2,5,0,87.79100147234551
Agama,8.451053158017968,38.198167055626364,4.474303275346992,5,5,1,0,43.99992477696003
Seni,6.504603876283014,55.92506193944876,7.2033913818841,4,1,2,0,61.927176116352186
Seni,8.641797351578706,72.42392978097588,7.601196504943843,1,2,4,0,78.54960537494762
IPA,6.329277659159347,89.30037774675424,5.937217316559497,1,3,5,0,95.91084383409331
Agama,4.557911104595658,100.0,10.0,5,1,4,0,100.0
Bahasa,3.1652673416956114,64.86726463078185,7.392664816579244,5,1,4,0,70.57261961545653
Agama,4.289177218451453,64.64843404693136,5.89441007675842,5,1,1,0,69.33569198688173
Matematika,7.974562050446455,67.93455686954059,6.142246654293836,5,3,3,0,76.56740110326763
Matematika,4.904122415310229,73.40665743286345,5.813885160217696,5,4,2,0,81.00783512777721
Agama,6.3218387743102165,69.32649805834933,5.8646631487919185,5,2,3,0,76.10428449634314
IPS,5.413942690131985,71.74832929425588,7.506666468778155,1,1,3,0,75.43545883005156
Seni,5.499322357018483,49.95464615093965,7.642726865620851,3,1,1,0,53.11756045688716
Matematika,5.5763193679298295,45.07012447812501,7.676206077874505,4,3,4,0,51.47832751458517
Seni,5.990682973664905,80.7296530008459,8.015542695281221,5,3,4,0,89.68609089122397
Matematika,3.3717850178183797,67.1082774928738,7.6340729585659375,4,2,2,0,71.10938244018188
IPA,4.45019145818761,82.50265409926872,10.0,1,2,1,0,82.53570214074395
Bahasa,5.61862666603268,73.35663965715221,8.358518054808567,4,1,5,0,79.43682594442063
Matematika,5.326974445000393,48.504321683457945,5.448614216654532,1,1,4,0,50.07488438839451
Seni,4.077590792775532,93.29834594314131,7.0515173931744775,2,1,2,0,98.09017743550743
IPA,5.83320182952221,70.47036262691273,5.307449229984173,3,1,5,0,73.66066550352147
Matematika,3.4577172868855617,58.791284619877686,7.032963945598632,2,1,3,0,62.93458972729449
IPS,2.5539876621274606,61.986987743464745,4.889409019189781,1,3,1,0,64.61366053339691
Bahasa,5.589971535778288,51.82978637328708,6.649454715307341,2,4,5,0,61.296519073844216
Matematika,2.6030165249584853,74.9906379988493,6.8382049378311365,1,2,4,0,79.53446478516975
IPA,5.560248004839271,68.3322239717334,4.983309110207439,2,3,2,0,72.49373097436838
IPS,1.0906380088024932,100.0,7.0235092477584,1,5,2,0,100.0
Agama,3.5500243216864016,77.79906932754332,6.440051268598521,3,5,1,0,84.86040392614109
IPA,4.34484617390177,99.37056119191254,5.3591708168768655,3,5,3,0,100.0
IPA,1.7867296507646788,55.5811218635568,8.384030120041524,3,2,4,0,57.48337244518854
IPS,4.254655454253654,65.0378844253416,6.478711987305895,1,1,3,0,67.84415681348399
IPA,7.370039275904823,83.35170100684606,8.688640634557427,4,5,1,0,91.26405319344948
IPS,2.459382546232889,78.8336420589352,7.307836238453506,2,5,1,0,85.76028750299771
Matematika,4.3092535089572985,69.76557463974196,6.413805502098505,2,4,3,0,76.56771253232192
IPS,8.4052893387444,53.85281880443014,5.5491387748955185,2,3,5,0,61.42159500362631
IPS,2.8762782739784636,37.32587331438942,5.2396135977822045,2,2,5,0,39.602941112515886
Bahasa,7.794446703467745,66.70102444297844,7.280799620492534,3,2,1,0,74.83812556718952
IPS,4.441989439908074,67.3415880794312,7.546748958532776,4,4,5,0,76.63874883542445
IPS,5.20382417176583,71.92071697900887,5.740040904963929,2,5,5,0,79.5868619270268
Agama,7.582964462818769,48.315793511445605,5.187406393097286,4,4,2,0,54.848704849634636
Matematika,4.029804121397961,56.810713017030295,8.048890576191216,1,1,3,0,59.13424582951463
Bahasa,6.26205134680697,75.87784080686654,8.115564534892826,1,5,2,0,81.76349565547206
Agama,6.769194213451175,78.77559933157181,5.759761586486192,2,2,2,0,83.0094835372798
Seni,3.698371985515865,73.01439925501505,6.7229954646754875,5,3,1,0,79.01079597892432
Matematika,3.477139665802409,64.80167689265274,7.775278859378413,3,4,1,0,71.23167932943336
Matematika,4.542793808702067,52.194033990684204,5.346856448029694,2,4,1,0,55.09198146832314
Seni,4.605369317677521,84.30837240648768,5.684894823739443,3,2,2,0,86.5702058332634
IPS,2.842104041817622,80.90462246257465,8.227190920688422,2,5,4,0,87.00644686812718
Agama,3.7167990026639366,61.38785393220188,5.663404429720836,3,5,2,0,68.30257753653203
IPA,0.0,82.49826967058262,7.103381037208685,5,5,2,0,90.3401360146435
Bahasa,4.331454633411187,68.96382817573675,7.1474131374282805,5,3,2,0,78.12290762900628
IPA,6.788788360602634,59.76516148130248,5.203990220799126,1,3,5,0,64.6954933613856
Seni,1.6666217304509012,83.90089947192459,8.473313318674954,2,5,5,0,91.58440425806488
Matematika,4.073710936912933,71.50250889828263,4.662155954032244,5,3,1,0,74.87910624619735
Matematika,9.884665615686444,63.57840777590095,7.41741284611026,5,4,2,0,77.2476067375604
Bahasa,4.954879917332932,50.76532717181249,6.310938611834051,2,5,2,0,58.48025116919643
Matematika,7.713588735615941,52.154282861735865,7.154929864011281,2,3,1,0,60.7084476759931
Matematika,2.9761693566176053,82.7051160424272,6.647970677353352,1,4,3,0,89.0484262088066
Bahasa,5.897636811544451,76.79370386689557,5.302381303650621,5,4,4,0,84.42604676417405
Agama,2.6355635399166233,52.45535205799027,6.5509944110608975,3,3,4,0,57.92806944302938
Agama,5.8021292298885685,52.170773770068124,7.71644896387137,2,5,3,0,61.07665611431139
Bahasa,6.684496469519567,100.0,6.635977198555441,2,5,1,0,100.0
Seni,6.209951691059352,76.96937808517077,6.285287464741143,2,3,3,0,83.45854247055321
Matematika,4.310125348536965,88.14313479416892,4.024796120154485,2,3,4,0,88.99774715052337
Matematika,5.549867132035783,92.38382279763123,5.66679166576576,5,1,3,0,96.49778009461826
Seni,5.5689838708189905,56.07744171371431,5.8880168843274525,3,4,2,0,63.725967108959566
Agama,6.331979310910305,96.14138400992388,8.257318793540156,1,5,5,0,100.0
IPS,4.752466103586827,53.832724522736925,6.418055994930672,4,2,2,0,57.76094701621208
IPS,6.862277600470469,80.93800669493312,7.760688440892738,5,4,4,0,91.43131723082419
IPS,7.869210798592116,68.26029687264027,5.834351594144222,5,5,5,0,78.8746817326688
Agama,4.3642651065899996,80.85237510909096,4.0,4,1,5,0,82.41473512353575
Agama,5.092879455883921,66.83938228391261,8.47501311015619,4,4,3,0,73.46878612047747
Seni,3.190370432376575,78.23533951807642,5.843888611092254,2,4,2,0,81.82190914395797
Matematika,5.680514647648536,90.42851200974442,8.399550894086108,3,5,3,0,99.28561877012673
Seni,5.693275455561588,86.79477512952786,6.672907362180473,5,2,4,0,95.4964157722612
Seni,5.115972770067405,69.07143298846978,9.070014765382272,5,3,5,0,74.59341058428244
Agama,5.266799308602539,55.69643224693071,10.0,1,2,3,0,54.603962729754635
IPS,8.843652778148375,65.53670583307606,7.665047288539234,4,1,5,0,73.53637787020755
IPA,0.0,76.66255763206291,4.952287471735204,4,4,2,0,79.45802005785553
Matematika,4.0066862440810596,79.78001903211643,7.824688333155575,5,5,4,0,87.78234959728182
Agama,4.31255264381584,86.05029647175772,7.563400268774886,4,4,2,0,93.60746504939657
IPS,7.913825225908602,59.0341466347208,5.148458706061929,2,3,3,0,62.32693374412356
IPA,5.950577618637161,56.01486051922038,6.010414760667879,1,2,3,0,58.56309328019235
IPA,5.999371672276313,54.70328498170837,6.339300127501904,5,2,1,0,60.059541431134534
Agama,7.519712381806249,67.0441007597472,7.530570310143419,1,1,2,0,71.90008477023959
Bahasa,4.640086596393439,73.2132896371491,5.626447143164035,2,5,4,0,79.11947079634547
Matematika,6.304653071656464,75.54936077779307,5.441984823665727,1,3,5,0,81.6368131269619
IPA,3.9384682236932864,48.784343115761686,5.240909929594034,4,3,1,0,51.77638608535416
Agama,2.893387348309075,55.69954124608008,4.191446530872442,5,5,4,0,59.8506727013581
Agama,8.588333974605977,59.46167587292323,7.9424066492225,1,1,2,0,65.06409411914812
IPS,5.73806345952826,96.36405238067093,7.124060724872816,3,3,5,0,100.0
Bahasa,6.289325189749204,64.28355785902741,8.184103578079409,5,1,4,0,69.77516285231363
Matematika,2.839650630469332,47.84898345717818,5.92827761642298,1,5,1,0,53.90818728749371
Seni,6.020705291723775,75.72230485239766,5.881477464924002,5,5,5,0,87.42512042361405
IPS,8.556465493743678,68.37069001072642,7.513860219106665,1,5,2,0,78.61424783961907
IPA,4.44509986323121,52.37636198217052,8.334129620100715,1,3,5,0,57.38134622478949
IPA,2.488401117642792,62.89528203967508,8.477192492234547,4,5,2,0,70.94641370798526
IPS,5.367952387308222,64.87928145779637,5.326438064955746,1,3,3,0,67.31770347516618
Agama,2.92820618957941,68.15303470299892,8.419457581596546,3,1,3,0,72.2582046246336
IPA,1.8844026070579551,83.94956490591875,9.256039847222038,4,4,2,0,87.207883562673
Bahasa,3.5304686105184295,78.4078727530318,7.632771043956748,3,1,4,0,83.03667526738563
Matematika,4.0148044104479945,71.87549307444243,8.736548758297651,3,3,1,0,74.09521771993276
Bahasa,3.0255004108980836,84.79163060621875,7.7851811681018885,2,2,3,0,87.38361101826311
IPA,7.652933564277121,63.85290168097116,5.317862523845941,3,2,4,0,68.52395477396773
Seni,8.77922000927895,59.12303998843899,8.401213967384829,1,4,5,0,66.66327017301741
Matematika,6.236176032414864,74.63108421054291,7.582149485618742,5,5,3,0,84.96874323940041
Matematika,5.76839098420612,73.47310391032384,5.469658242129417,4,1,4,0,77.74308939901539
IPS,4.715903774577777,47.861390018310246,6.148028296709671,4,1,1,0,51.25210235368748
IPS,3.2073343717738725,92.39851544242734,7.61873355211933,4,3,5,0,99.71800154340261
Seni,8.20582046214727,54.71878299078733,10.0,5,4,3,0,58.65737730897012
Agama,4.874293005819311,77.94207982134094,9.699603229600916,3,5,3,0,83.82424807204774
Matematika,4.074829055866999,78.29142516031618,4.00041022124064,2,4,1,0,79.04898820129804
Seni,7.029513248006405,23.701008556401923,7.001235634153172,1,2,2,1,16.155516344746008
IPS,4.852831620239173,73.4082835364085,9.23297454293116,4,4,3,0,77.91148315035072
IPS,6.954588486182958,94.56121779048567,6.3945401478504795,1,5,2,0,100.0
Matematika,4.180502586928912,59.348076687470595,6.242142367150256,3,5,1,0,67.00844310141098
Bahasa,7.0352738509073465,41.531917660927704,6.191988759505614,2,1,1,0,49.3667490275053
IPA,6.959534433882728,68.24222153116892,8.267262163081261,4,1,4,0,71.59848961283808
IPS,7.6496568439801855,76.99076873305819,7.576736803431876,3,5,3,0,86.15401457537286
Agama,3.5811503208130135,68.69149536759343,7.79953532029292,2,1,5,0,71.14304180879282
